"city","sales","volume","avgprice","listings","onmarket","month","year","date"
"McAllen",160,16680000,104200,NA,NA,9,2003,2003.66666666667
"McAllen",136,15190000,111700,NA,NA,10,2003,2003.75
"McAllen",120,13870000,115600,NA,NA,11,2003,2003.83333333333
"McAllen",151,18680000,123700,NA,NA,12,2003,2003.91666666667
"McAllen",138,13770000,99800,1540,10.5,1,2004,2004
"McAllen",148,16465000,111200,1535,10.2,2,2004,2004.08333333333
"McAllen",170,18335000,107900,NA,NA,3,2004,2004.16666666667
"McAllen",201,20565000,102300,NA,NA,4,2004,2004.25
"McAllen",170,20355000,119700,1622,10.1,5,2004,2004.33333333333
"McAllen",196,23170000,118200,NA,NA,6,2004,2004.41666666667
"McAllen",193,22510000,116600,NA,NA,7,2004,2004.5
"McAllen",183,20720000,113200,NA,NA,8,2004,2004.58333333333
"McAllen",163,20845000,127900,NA,NA,9,2004,2004.66666666667
"McAllen",162,19580000,120900,NA,NA,10,2004,2004.75
"McAllen",147,19410000,132000,NA,NA,11,2004,2004.83333333333
"McAllen",174,21085000,121200,NA,NA,12,2004,2004.91666666667
"McAllen",154,15950000,103600,NA,NA,1,2005,2005
"McAllen",151,17760000,117600,NA,NA,2,2005,2005.08333333333
"McAllen",177,22165000,125200,NA,NA,3,2005,2005.16666666667
"McAllen",170,19635000,115500,NA,NA,4,2005,2005.25
"McAllen",205,23540000,114800,NA,NA,5,2005,2005.33333333333
"McAllen",224,28945000,129200,NA,NA,6,2005,2005.41666666667
"McAllen",196,25380000,129500,NA,NA,7,2005,2005.5
"McAllen",214,27240000,127300,NA,NA,8,2005,2005.58333333333
"McAllen",187,22955000,122800,NA,NA,9,2005,2005.66666666667
"McAllen",218,27050000,124100,NA,NA,10,2005,2005.75
"McAllen",254,30230000,119000,NA,NA,11,2005,2005.83333333333
"McAllen",184,23655000,128600,NA,NA,12,2005,2005.91666666667
"McAllen",148,16905000,114200,NA,NA,1,2006,2006
"McAllen",150,20120000,134100,NA,NA,2,2006,2006.08333333333
"McAllen",227,27125000,119500,NA,NA,3,2006,2006.16666666667
"McAllen",208,26875000,129200,NA,NA,4,2006,2006.25
"McAllen",184,24060000,130800,NA,NA,5,2006,2006.33333333333
"McAllen",261,34140000,130800,NA,NA,6,2006,2006.41666666667
"McAllen",216,27905000,129200,NA,NA,7,2006,2006.5
"McAllen",258,36690000,142200,NA,NA,8,2006,2006.58333333333
"McAllen",217,31155000,143600,NA,NA,9,2006,2006.66666666667
"McAllen",248,33445000,134900,NA,NA,10,2006,2006.75
"McAllen",212,28730000,135500,NA,NA,11,2006,2006.83333333333
"McAllen",201,25540000,127100,NA,NA,12,2006,2006.91666666667
"McAllen",170,22155000,130300,NA,NA,1,2007,2007
"McAllen",167,21600000,129300,NA,NA,2,2007,2007.08333333333
"McAllen",231,28985000,125500,NA,NA,3,2007,2007.16666666667
"McAllen",208,25640000,123300,NA,NA,4,2007,2007.25
"McAllen",231,29035000,125700,NA,NA,5,2007,2007.33333333333
"McAllen",161,22220000,138000,NA,NA,6,2007,2007.41666666667
"McAllen",176,24615000,139900,NA,NA,7,2007,2007.5
"McAllen",207,29645000,143200,NA,NA,8,2007,2007.58333333333
"McAllen",184,23220000,126200,NA,NA,9,2007,2007.66666666667
"McAllen",202,27635000,136800,NA,NA,10,2007,2007.75
"McAllen",163,22900000,140500,NA,NA,11,2007,2007.83333333333
"McAllen",186,24115000,129700,2573,13.5,12,2007,2007.91666666667
"McAllen",184,22365000,121500,2769,14.4,1,2008,2008
"McAllen",209,24345000,116500,2759,14.1,2,2008,2008.08333333333
"McAllen",169,18510000,109500,2793,14.7,3,2008,2008.16666666667
"McAllen",187,23305000,124600,2848,15.1,4,2008,2008.25
"McAllen",227,28620000,126100,2852,15.2,5,2008,2008.33333333333
"McAllen",157,20220000,128800,2823,15,6,2008,2008.41666666667
"McAllen",159,19670000,123700,2849,15.3,7,2008,2008.5
"McAllen",220,29115000,132300,2764,14.8,8,2008,2008.58333333333
"McAllen",178,25015000,140500,2737,14.7,9,2008,2008.66666666667
"McAllen",194,26060000,134300,2631,14.1,10,2008,2008.75
"McAllen",103,13200000,128200,2584,14.3,11,2008,2008.83333333333
"McAllen",165,18615000,112800,2333,13,12,2008,2008.91666666667
"McAllen",131,13785000,105200,2304,13.2,1,2009,2009
"McAllen",143,15640000,109400,2230,13.2,2,2009,2009.08333333333
"McAllen",179,21420000,119700,2182,12.8,3,2009,2009.16666666667
"McAllen",173,20335000,117500,2085,12.3,4,2009,2009.25
"Midland",NA,NA,NA,NA,NA,1,2000,2000
"Midland",NA,NA,NA,NA,NA,2,2000,2000.08333333333
"Midland",NA,NA,NA,NA,NA,3,2000,2000.16666666667
"Midland",NA,NA,NA,NA,NA,4,2000,2000.25
"Midland",NA,NA,NA,NA,NA,5,2000,2000.33333333333
"Midland",NA,NA,NA,NA,NA,6,2000,2000.41666666667
"Midland",NA,NA,NA,NA,NA,7,2000,2000.5
"Midland",NA,NA,NA,NA,NA,8,2000,2000.58333333333
"Midland",NA,NA,NA,NA,NA,9,2000,2000.66666666667
"Midland",NA,NA,NA,NA,NA,10,2000,2000.75
"Midland",NA,NA,NA,NA,NA,11,2000,2000.83333333333
"Midland",NA,NA,NA,NA,NA,12,2000,2000.91666666667
"Midland",NA,NA,NA,NA,NA,1,2001,2001
"Midland",NA,NA,NA,NA,NA,2,2001,2001.08333333333
"Midland",NA,NA,NA,NA,NA,3,2001,2001.16666666667
"Midland",NA,NA,NA,NA,NA,4,2001,2001.25
"Midland",NA,NA,NA,NA,NA,5,2001,2001.33333333333
"Midland",NA,NA,NA,NA,NA,6,2001,2001.41666666667
"Midland",NA,NA,NA,NA,NA,7,2001,2001.5
"Midland",NA,NA,NA,NA,NA,8,2001,2001.58333333333
"Midland",NA,NA,NA,NA,NA,9,2001,2001.66666666667
"Midland",NA,NA,NA,NA,NA,10,2001,2001.75
"Midland",NA,NA,NA,NA,NA,11,2001,2001.83333333333
"Midland",NA,NA,NA,NA,NA,12,2001,2001.91666666667
"Midland",NA,NA,NA,NA,NA,1,2002,2002
"Midland",NA,NA,NA,NA,NA,2,2002,2002.08333333333
"Midland",NA,NA,NA,NA,NA,3,2002,2002.16666666667
"Midland",NA,NA,NA,NA,NA,4,2002,2002.25
"Midland",NA,NA,NA,NA,NA,5,2002,2002.33333333333
"Midland",NA,NA,NA,NA,NA,6,2002,2002.41666666667
"Midland",NA,NA,NA,NA,NA,7,2002,2002.5
"Midland",NA,NA,NA,NA,NA,8,2002,2002.58333333333
"Midland",NA,NA,NA,NA,NA,9,2002,2002.66666666667
"Midland",NA,NA,NA,NA,NA,10,2002,2002.75
"Midland",NA,NA,NA,NA,NA,11,2002,2002.83333333333
"Midland",NA,NA,NA,NA,NA,12,2002,2002.91666666667
"Midland",NA,NA,NA,NA,NA,1,2003,2003
"Midland",NA,NA,NA,NA,NA,2,2003,2003.08333333333
"Midland",NA,NA,NA,NA,NA,3,2003,2003.16666666667
"Midland",NA,NA,NA,NA,NA,4,2003,2003.25
"Midland",NA,NA,NA,NA,NA,5,2003,2003.33333333333
"Midland",NA,NA,NA,NA,NA,6,2003,2003.41666666667
"Midland",NA,NA,NA,NA,NA,7,2003,2003.5
"Midland",NA,NA,NA,NA,NA,8,2003,2003.58333333333
"Midland",NA,NA,NA,NA,NA,9,2003,2003.66666666667
"Midland",NA,NA,NA,NA,NA,10,2003,2003.75
"Midland",NA,NA,NA,NA,NA,11,2003,2003.83333333333
"Midland",NA,NA,NA,NA,NA,12,2003,2003.91666666667
"Midland",NA,NA,NA,NA,NA,1,2004,2004
"Midland",NA,NA,NA,NA,NA,2,2004,2004.08333333333
"Midland",NA,NA,NA,NA,NA,3,2004,2004.16666666667
"Midland",NA,NA,NA,NA,NA,4,2004,2004.25
"Midland",NA,NA,NA,NA,NA,5,2004,2004.33333333333
"Midland",NA,NA,NA,NA,NA,6,2004,2004.41666666667
"Midland",NA,NA,NA,NA,NA,7,2004,2004.5
"Midland",NA,NA,NA,NA,NA,8,2004,2004.58333333333
"Midland",NA,NA,NA,NA,NA,9,2004,2004.66666666667
"Midland",NA,NA,NA,NA,NA,10,2004,2004.75
"Midland",NA,NA,NA,NA,NA,11,2004,2004.83333333333
"Midland",NA,NA,NA,NA,NA,12,2004,2004.91666666667
"Midland",NA,NA,NA,NA,NA,1,2005,2005
"Midland",NA,NA,NA,NA,NA,2,2005,2005.08333333333
"Midland",NA,NA,NA,NA,NA,3,2005,2005.16666666667
"Midland",NA,NA,NA,NA,NA,4,2005,2005.25
"Midland",NA,NA,NA,NA,NA,5,2005,2005.33333333333
"Midland",NA,NA,NA,NA,NA,6,2005,2005.41666666667
"Midland",NA,NA,NA,NA,NA,7,2005,2005.5
"Midland",NA,NA,NA,NA,NA,8,2005,2005.58333333333
"Midland",NA,NA,NA,NA,NA,9,2005,2005.66666666667
"Midland",NA,NA,NA,NA,NA,10,2005,2005.75
"Midland",NA,NA,NA,NA,NA,11,2005,2005.83333333333
"Midland",NA,NA,NA,NA,NA,12,2005,2005.91666666667
"Midland",NA,NA,NA,NA,NA,1,2006,2006
"Midland",139,16125000,116000,NA,NA,2,2006,2006.08333333333
"Midland",NA,NA,NA,NA,NA,3,2006,2006.16666666667
"Midland",153,23330000,152500,287,NA,4,2006,2006.25
"Midland",175,25070000,143300,274,NA,5,2006,2006.33333333333
"Midland",200,32860000,164300,279,NA,6,2006,2006.41666666667
"Midland",166,25280000,152300,283,NA,7,2006,2006.5
"Midland",190,28315000,149000,286,NA,8,2006,2006.58333333333
"Midland",163,22710000,139300,273,NA,9,2006,2006.66666666667
"Midland",150,25425000,169500,268,1.6,10,2006,2006.75
"Midland",152,22035000,145000,259,1.6,11,2006,2006.83333333333
"Midland",116,18180000,156700,231,1.4,12,2006,2006.91666666667
"Midland",100,18560000,185600,242,1.6,1,2007,2007
"Midland",139,20760000,149400,249,1.6,2,2007,2007.08333333333
"Midland",162,27370000,169000,246,1.6,3,2007,2007.16666666667
"Midland",150,25265000,168400,235,1.5,4,2007,2007.25
"Midland",170,31585000,185800,267,1.7,5,2007,2007.33333333333
"Midland",187,36145000,193300,254,1.7,6,2007,2007.41666666667
"Midland",186,33890000,182200,263,1.7,7,2007,2007.5
"Midland",175,34525000,197300,279,1.8,8,2007,2007.58333333333
"Midland",151,29030000,192300,287,1.9,9,2007,2007.66666666667
"Midland",147,27130000,184600,301,2,10,2007,2007.75
"Midland",138,24105000,174700,332,2.2,11,2007,2007.83333333333
"Midland",113,23610000,208900,346,2.3,12,2007,2007.91666666667
"Midland",111,20470000,184400,352,2.3,1,2008,2008
"Midland",139,26890000,193500,321,2.1,2,2008,2008.08333333333
"Midland",174,33680000,193600,286,1.9,3,2008,2008.16666666667
"Midland",180,33845000,188000,264,1.7,4,2008,2008.25
"Midland",183,33340000,182200,297,1.9,5,2008,2008.33333333333
"Midland",161,33035000,205200,332,2.1,6,2008,2008.41666666667
"Midland",199,42030000,211200,370,2.4,7,2008,2008.5
"Midland",179,37670000,210400,382,2.4,8,2008,2008.58333333333
"Midland",135,25740000,190700,414,2.7,9,2008,2008.66666666667
"Midland",129,24690000,191400,493,3.2,10,2008,2008.75
"Midland",78,14025000,179800,522,3.5,11,2008,2008.83333333333
"Midland",99,19160000,193500,558,3.8,12,2008,2008.91666666667
"Midland",68,11910000,175100,565,3.9,1,2009,2009
"Midland",98,18555000,189300,544,3.9,2,2009,2009.08333333333
"Midland",113,22490000,199000,555,4.1,3,2009,2009.16666666667
"Midland",NA,NA,NA,NA,NA,4,2009,2009.25
"Montgomery County",259,41671055,160900,2063,5.8,1,2000,2000
"Montgomery County",309,51582288,166900,2148,6,2,2000,2000.08333333333
"Montgomery County",420,64497180,153600,2251,6.2,3,2000,2000.16666666667
"Montgomery County",383,59771686,156100,2373,6.4,4,2000,2000.25
"Montgomery County",427,70040083,164000,2447,6.6,5,2000,2000.33333333333
"Montgomery County",492,84681733,172100,2497,6.7,6,2000,2000.41666666667
"Montgomery County",463,84625173,182800,2561,6.8,7,2000,2000.5
"Montgomery County",460,76996741,167400,2538,6.8,8,2000,2000.58333333333
"Montgomery County",346,55851169,161400,2528,6.7,9,2000,2000.66666666667
"Montgomery County",321,50656134,157800,2502,6.7,10,2000,2000.75
"Montgomery County",313,48150044,153800,2429,6.5,11,2000,2000.83333333333
"Montgomery County",333,57166357,171700,2280,6,12,2000,2000.91666666667
"Montgomery County",226,36908197,163300,2498,6.7,1,2001,2001
"Montgomery County",270,41458347,153500,2582,7,2,2001,2001.08333333333
"Montgomery County",349,55728773,159700,2788,7.6,3,2001,2001.16666666667
"Montgomery County",394,70683241,179400,2851,7.8,4,2001,2001.25
"Montgomery County",463,80572293,174000,2876,7.8,5,2001,2001.33333333333
"Montgomery County",465,83192738,178900,2882,7.9,6,2001,2001.41666666667
"Montgomery County",493,86092885,174600,2930,7.9,7,2001,2001.5
"Montgomery County",499,84393806,169100,2834,7.6,8,2001,2001.58333333333
"Montgomery County",338,54718502,161900,NA,NA,9,2001,2001.66666666667
"Montgomery County",321,52891134,164800,2825,7.6,10,2001,2001.75
"Montgomery County",328,54289248,165500,2751,7.4,11,2001,2001.83333333333
"Montgomery County",397,69600436,175300,2580,6.8,12,2001,2001.91666666667
"Montgomery County",265,43545301,164300,2725,7.1,1,2002,2002
"Montgomery County",303,50489522,166600,2874,7.5,2,2002,2002.08333333333
"Montgomery County",368,67134214,182400,2967,7.7,3,2002,2002.16666666667
"Montgomery County",440,80417126,182800,3084,7.9,4,2002,2002.25
"Montgomery County",497,92387158,185900,3158,8,5,2002,2002.33333333333
"Montgomery County",476,84662993,177900,3347,8.5,6,2002,2002.41666666667
"Montgomery County",520,94850613,182400,3376,8.5,7,2002,2002.5
"Montgomery County",493,91372576,185300,3429,8.7,8,2002,2002.58333333333
"Montgomery County",427,76447043,179000,3343,8.3,9,2002,2002.66666666667
"Montgomery County",390,74236993,190400,3401,8.3,10,2002,2002.75
"Montgomery County",306,53267782,174100,3386,8.3,11,2002,2002.83333333333
"Montgomery County",380,66136351,174000,3268,8.1,12,2002,2002.91666666667
"Montgomery County",286,47016745,164400,3353,8.2,1,2003,2003
"Montgomery County",323,56971638,176400,3502,8.6,2,2003,2003.08333333333
"Montgomery County",414,68063298,164400,3570,8.7,3,2003,2003.16666666667
"Montgomery County",427,72675560,170200,3659,8.9,4,2003,2003.25
"Montgomery County",545,97071650,178100,3648,8.8,5,2003,2003.33333333333
"Montgomery County",615,117200968,190600,3689,8.6,6,2003,2003.41666666667
"Montgomery County",606,119139036,196600,3777,8.7,7,2003,2003.5
"Montgomery County",591,108498489,183600,3732,8.4,8,2003,2003.58333333333
"Montgomery County",475,75895198,159800,3751,8.4,9,2003,2003.66666666667
"Montgomery County",490,83394580,170200,3734,8.2,10,2003,2003.75
"Montgomery County",400,67982207,170000,3683,8,11,2003,2003.83333333333
"Montgomery County",467,87137740,186600,3385,7.2,12,2003,2003.91666666667
"Montgomery County",342,52690257,154100,3536,7.5,1,2004,2004
"Montgomery County",391,69920372,178800,3631,7.6,2,2004,2004.08333333333
"Montgomery County",560,98999102,176800,3754,7.6,3,2004,2004.16666666667
"Montgomery County",512,91836156,179400,3968,7.9,4,2004,2004.25
"Montgomery County",576,99738401,173200,3973,7.9,5,2004,2004.33333333333
"Montgomery County",710,144367298,203300,3915,7.7,6,2004,2004.41666666667
"Montgomery County",659,130170496,197500,3909,7.6,7,2004,2004.5
"Montgomery County",587,107470422,183100,3877,7.5,8,2004,2004.58333333333
"Montgomery County",531,100246831,188800,3900,7.5,9,2004,2004.66666666667
"Montgomery County",493,89373196,181300,3855,7.4,10,2004,2004.75
"Montgomery County",439,83696216,190700,3758,7.2,11,2004,2004.83333333333
"Montgomery County",549,110078010,200500,3562,6.7,12,2004,2004.91666666667
"Montgomery County",347,62704265,180700,3670,6.9,1,2005,2005
"Montgomery County",466,88685543,190300,3717,6.9,2,2005,2005.08333333333
"Montgomery County",532,106793343,200700,3814,7.2,3,2005,2005.16666666667
"Montgomery County",578,126591910,219000,3935,7.3,4,2005,2005.25
"Montgomery County",716,150914377,210800,3968,7.2,5,2005,2005.33333333333
"Montgomery County",834,181376147,217500,3929,7,6,2005,2005.41666666667
"Montgomery County",802,169081619,210800,3829,6.7,7,2005,2005.5
"Montgomery County",807,170055538,210700,3794,6.4,8,2005,2005.58333333333
"Montgomery County",600,120527450,200900,3642,6.1,9,2005,2005.66666666667
"Montgomery County",584,112710918,193000,3564,5.9,10,2005,2005.75
"Montgomery County",572,117376173,205200,3410,5.5,11,2005,2005.83333333333
"Montgomery County",635,135828646,213900,3248,5.2,12,2005,2005.91666666667
"Montgomery County",402,85321950,212200,3345,5.3,1,2006,2006
"Montgomery County",500,102693248,205400,3354,5.3,2,2006,2006.08333333333
"Montgomery County",770,163539331,212400,3418,5.3,3,2006,2006.16666666667
"Montgomery County",630,129376073,205400,3572,5.5,4,2006,2006.25
"Montgomery County",831,192246723,231300,3611,5.4,5,2006,2006.33333333333
"Montgomery County",929,222757002,239800,3652,5.4,6,2006,2006.41666666667
"Montgomery County",884,190664538,215700,3698,5.4,7,2006,2006.5
"Montgomery County",824,176422601,214100,3638,5.3,8,2006,2006.58333333333
"Montgomery County",704,153754192,218400,3589,5.2,9,2006,2006.66666666667
"Montgomery County",649,133594271,205800,3578,5.2,10,2006,2006.75
"Montgomery County",626,131576987,210200,3598,5.1,11,2006,2006.83333333333
"Montgomery County",698,146643923,210100,3331,4.7,12,2006,2006.91666666667
"Montgomery County",501,104120412,207800,3400,4.8,1,2007,2007
"Montgomery County",592,126802093,214200,3505,4.9,2,2007,2007.08333333333
"Montgomery County",715,159985312,223800,3676,5.1,3,2007,2007.16666666667
"Montgomery County",664,149066732,224500,3839,5.3,4,2007,2007.25
"Montgomery County",847,199381986,235400,3967,5.5,5,2007,2007.33333333333
"Montgomery County",855,207022258,242100,4115,5.8,6,2007,2007.41666666667
"Montgomery County",801,197583189,246700,3937,5.6,7,2007,2007.5
"Montgomery County",881,214542345,243500,3902,5.5,8,2007,2007.58333333333
"Montgomery County",565,136175292,241000,3942,5.6,9,2007,2007.66666666667
"Montgomery County",589,130581930,221700,3947,5.7,10,2007,2007.75
"Montgomery County",539,118134004,219200,3824,5.6,11,2007,2007.83333333333
"Montgomery County",542,126141072,232700,3639,5.4,12,2007,2007.91666666667
"Montgomery County",378,87161870,230600,3691,5.6,1,2008,2008
"Montgomery County",504,113487645,225200,3688,5.6,2,2008,2008.08333333333
"Montgomery County",595,136045521,228600,3838,5.9,3,2008,2008.16666666667
"Montgomery County",575,135998344,236500,3950,6.2,4,2008,2008.25
"Montgomery County",653,164690422,252200,4000,6.4,5,2008,2008.33333333333
"Montgomery County",715,188781176,264000,4124,6.7,6,2008,2008.41666666667
"Montgomery County",655,164320930,250900,4099,6.8,7,2008,2008.5
"Montgomery County",651,154817138,237800,3852,6.6,8,2008,2008.58333333333
"Montgomery County",432,110250070,255200,3751,6.6,9,2008,2008.66666666667
"Montgomery County",461,101164413,219400,3707,6.6,10,2008,2008.75
"Montgomery County",325,67232889,206900,3547,6.6,11,2008,2008.83333333333
"Montgomery County",427,94548057,221400,3296,6.2,12,2008,2008.91666666667
"Montgomery County",289,56573293,195800,3419,6.5,1,2009,2009
"Montgomery County",337,74953024,222400,3528,6.9,2,2009,2009.08333333333
"Montgomery County",469,101302378,216000,3706,7.4,3,2009,2009.16666666667
"Montgomery County",434,98126466,226100,3654,7.5,4,2009,2009.25
"Nacogdoches",NA,NA,NA,NA,NA,1,2000,2000
"Nacogdoches",NA,NA,NA,NA,NA,2,2000,2000.08333333333
"Nacogdoches",NA,NA,NA,NA,NA,3,2000,2000.16666666667
"Nacogdoches",NA,NA,NA,NA,NA,4,2000,2000.25
"Nacogdoches",NA,NA,NA,NA,NA,5,2000,2000.33333333333
"Nacogdoches",NA,NA,NA,NA,NA,6,2000,2000.41666666667
"Nacogdoches",NA,NA,NA,NA,NA,7,2000,2000.5
"Nacogdoches",NA,NA,NA,NA,NA,8,2000,2000.58333333333
"Nacogdoches",NA,NA,NA,NA,NA,9,2000,2000.66666666667
"Nacogdoches",NA,NA,NA,NA,NA,10,2000,2000.75
"Nacogdoches",19,1875000,98700,212,NA,11,2000,2000.83333333333
"Nacogdoches",NA,NA,NA,NA,NA,12,2000,2000.91666666667
"Nacogdoches",21,2085000,99300,NA,NA,1,2001,2001
"Nacogdoches",33,3465000,105000,NA,NA,2,2001,2001.08333333333
"Nacogdoches",37,3355000,90700,NA,NA,3,2001,2001.16666666667
"Nacogdoches",31,3370000,108700,NA,NA,4,2001,2001.25
"Nacogdoches",39,3975000,101900,NA,NA,5,2001,2001.33333333333
"Nacogdoches",44,5360000,121800,NA,NA,6,2001,2001.41666666667
"Nacogdoches",34,4410000,129700,NA,NA,7,2001,2001.5
"Nacogdoches",38,3550000,93400,NA,NA,8,2001,2001.58333333333
"Nacogdoches",39,4080000,104600,NA,NA,9,2001,2001.66666666667
"Nacogdoches",24,2410000,100400,NA,NA,10,2001,2001.75
"Nacogdoches",30,2700000,90000,NA,NA,11,2001,2001.83333333333
"Nacogdoches",27,2155000,79800,NA,NA,12,2001,2001.91666666667
"Nacogdoches",21,1985000,94500,66,2,1,2002,2002
"Nacogdoches",25,2660000,106400,NA,NA,2,2002,2002.08333333333
"Nacogdoches",27,2735000,101300,NA,NA,3,2002,2002.16666666667
"Nacogdoches",30,3430000,114300,NA,NA,4,2002,2002.25
"Nacogdoches",44,4890000,111100,NA,NA,5,2002,2002.33333333333
"Nacogdoches",42,4240000,101000,NA,NA,6,2002,2002.41666666667
"Nacogdoches",40,5005000,125100,NA,NA,7,2002,2002.5
"Nacogdoches",42,4650000,110700,NA,NA,8,2002,2002.58333333333
"Nacogdoches",31,3295000,106300,NA,NA,9,2002,2002.66666666667
"Nacogdoches",32,3020000,94400,NA,NA,10,2002,2002.75
"Nacogdoches",20,1375000,68800,NA,NA,11,2002,2002.83333333333
"Nacogdoches",35,3370000,96300,NA,NA,12,2002,2002.91666666667
"Nacogdoches",31,2390000,77100,222,6.7,1,2003,2003
"Nacogdoches",16,1685000,105300,236,7.3,2,2003,2003.08333333333
"Nacogdoches",19,2270000,119500,61,1.9,3,2003,2003.16666666667
"Nacogdoches",28,2700000,96400,62,2,4,2003,2003.25
"Nacogdoches",31,3305000,106600,54,1.8,5,2003,2003.33333333333
"Nacogdoches",30,3775000,125800,253,8.6,6,2003,2003.41666666667
"Nacogdoches",51,5240000,102700,253,8.3,7,2003,2003.5
"Nacogdoches",36,3995000,111000,253,8.4,8,2003,2003.58333333333
"Nacogdoches",34,4010000,117900,215,7.1,9,2003,2003.66666666667
"Nacogdoches",38,3850000,101300,238,7.7,10,2003,2003.75
"Nacogdoches",34,3450000,101500,NA,NA,11,2003,2003.83333333333
"Nacogdoches",34,3680000,108200,671,21.1,12,2003,2003.91666666667
"Nacogdoches",25,3120000,124800,234,7.5,1,2004,2004
"Nacogdoches",28,2710000,96800,NA,NA,2,2004,2004.08333333333
"Nacogdoches",37,4850000,131100,NA,NA,3,2004,2004.16666666667
"Nacogdoches",39,4990000,127900,NA,NA,4,2004,2004.25
"Nacogdoches",33,4155000,125900,NA,NA,5,2004,2004.33333333333
"Nacogdoches",37,3935000,106400,NA,NA,6,2004,2004.41666666667
"Nacogdoches",34,4710000,138500,NA,NA,7,2004,2004.5
"Nacogdoches",50,6535000,130700,NA,NA,8,2004,2004.58333333333
"Nacogdoches",34,4965000,146000,NA,NA,9,2004,2004.66666666667
"Nacogdoches",31,4920000,158700,NA,NA,10,2004,2004.75
"Nacogdoches",30,3775000,125800,NA,NA,11,2004,2004.83333333333
"Nacogdoches",25,2845000,113800,NA,NA,12,2004,2004.91666666667
"Nacogdoches",27,3155000,116900,202,6,1,2005,2005
"Nacogdoches",36,2070000,57500,214,6.2,2,2005,2005.08333333333
"Nacogdoches",30,1770000,59000,232,6.9,3,2005,2005.16666666667
"Nacogdoches",33,2620000,79400,232,7,4,2005,2005.25
"Nacogdoches",38,2965000,78000,NA,NA,5,2005,2005.33333333333
